run_id,run_time,sample_id,group_id,retrieval_mode,agent_mode,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260412103344,2026-04-12T10:33:44,S040,G5,dual,multi_with_review,1,1,gemma-3-27b-it,111642,0,0,0,1,0.85,0.9,0.8,0.7,0.845,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.95,0.87,方案步骤明确、全面，可执行性高，符合法规要求。风险评估与控制较为充分，但部分安全措施描述偏笼统，如水上救援及污染控制的具体操作可进一步细化。,,0.8,0.0,0,0,1,0,1,方案整体清晰、可执行，并考虑了人员安全和合规性要求。但方案在细节上仍有提升空间，例如对二次污染的预防措施描述不够具体，以及缺乏对事故影响范围的评估。方案基本符合相关法规和应急预案的要求。
R20260412103344,2026-04-12T10:33:44,S041,G5,dual,multi_with_review,1,1,gemma-3-27b-it,82338,0,0,0,1,0.75,0.85,0.8,0.7,0.825,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.6,0.9,0.77,方案步骤完整，可执行性好。但安全方面，捕捉宠物的顺序与风险评估不足，且提及“高空坠物”与本事故关联性弱，可能分散资源。合规性较好，引用了相关法律。,,0.8,0.0,0,0,0,0,1,方案整体可执行性较强，基本覆盖了事故处理的必要环节，并考虑到了宠物处理和交通疏导。但在安全方面，对宠物来源调查和高空坠物预防的关注略显分散，可能导致资源错配。合规性方面，引用了相关法律法规，但缺乏针对宠物相关条例的具体引用。
R20260412103344,2026-04-12T10:33:44,S042,G5,dual,multi_with_review,1,1,gemma-3-27b-it,94679,0,0,0,1,0.85,0.9,0.8,0.7,0.835,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤具体可行，覆盖全面，符合法规预案。对雾天、山区环境风险（二次追尾、地形）有响应，但对极端低能见度下具体警戒手段、交通管控措施可进一步加强。,,0.8,0.0,0,0,0,0,1,方案整体较为完整，考虑了现场封锁、救援、伤员救治、交通疏导和后续处理等关键环节。安全措施考虑周全，符合相关法律法规和应急预案。但方案在细节上仍有提升空间，例如对二次追尾风险的预判和应对措施可以更具体，以及对山区道路特殊性的考虑不足。
R20260412103344,2026-04-12T10:33:44,S043,G5,dual,multi_with_review,1,1,gemma-3-27b-it,115597,0,0,0,1,0.9,0.95,0.9,0.8,0.89,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤完整可执行，职责明确。充分考虑了现场除冰、救援、调查与交通疏导等安全环节。整体符合相关法律法规与预案要求，但二次事故预防措施的细节可更具体。,,0.9,0.0,0,0,0,0,1,方案整体清晰、可执行，并覆盖了事故处理的主要环节。在安全方面考虑周全，符合相关法规和预案要求。但方案在细节上仍有提升空间，例如对二次事故的预防措施可以更具体，以及对事故原因调查的深度。
R20260412103344,2026-04-12T10:33:44,S044,G5,dual,multi_with_review,1,1,gemma-3-27b-it,76422,0,0,0,1,0.85,0.9,0.8,0.7,0.86,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤完整清晰，责任部门明确，可执行性强；明确提及火灾风险控制措施，但对驾驶员救援（步骤6与7顺序）等部分环节可进一步优化。法律引用充分，处理流程合规。,,0.8,0.0,0,0,0,0,1,方案整体较为完整，考虑了救援、伤员救治、火灾防控和交通疏导等关键环节。步骤清晰，资源需求明确，符合相关法律法规。但方案在火灾风险评估和预防方面可以更加细化，且疏导方案略显笼统。
R20260412103344,2026-04-12T10:33:44,S045,G5,dual,multi_with_review,1,1,gemma-3-27b-it,130657,0,0,0,0,0.8,0.85,0.9,0.7,0.87,0.89,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤具体，职责明确，可执行性强，基本覆盖应急处理各环节。强调了安全评估与控制，符合相关预案与法规要求。对受伤司机处置提及不足，是安全方面的小疏漏。,,0.9,0.0,0,0,0,0,1,方案整体可执行性较强，基本覆盖了事故处置的必要环节，并考虑了安全风险。但在安全评估和疏导方案上仍有提升空间。方案符合相关法律法规和应急预案要求。；连续无效修订达到阈值(2)，停止继续修订
R20260412103344,2026-04-12T10:33:44,S046,G5,dual,multi_with_review,1,1,gemma-3-27b-it,93771,0,0,0,1,0.9,0.95,0.9,0.8,0.88,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,0.95,0.88,步骤具体，职责清晰，覆盖现场处置、救援、设备检查、交通疏导、事故调查等关键环节，可执行性强。充分考虑了人员安全、设备安全及防止次生事故，引用法规明确，合规性高。运营恢复和交通疏导细节可更具体。,,0.9,0.0,0,0,0,0,2,方案整体较为清晰、可执行，并覆盖了事故处理的主要环节。在安全和合规性方面表现良好，但仍存在一些细节需要完善，例如对运营恢复的预估和更细致的交通疏导方案。方案基本符合相关法律法规和应急预案的要求。
R20260412103344,2026-04-12T10:33:44,S047,G5,dual,multi_with_review,1,1,gemma-3-27b-it,95350,0,0,0,1,0.9,0.95,0.9,0.8,0.89,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤完整清晰，责任单位明确，可执行性强。充分考虑了高原低温缺氧风险，医疗急救措施具体。严格遵守了所列法律法规及应急预案要求，符合规范。,,0.9,0.0,0,0,0,0,2,方案整体清晰、可执行，并充分考虑了高原地区的特殊环境和驾驶员的健康状况。方案步骤合理，覆盖了应急响应、交通管制、医疗救助、现场处置和道路恢复等关键环节。符合相关法律法规和应急预案要求。但方案在高原缺氧急救方面可以更具体，且未明确后续的事故调查责任。
R20260412103344,2026-04-12T10:33:44,S048,G5,dual,multi_with_review,1,1,gemma-3-27b-it,98469,0,0,0,1,0.85,0.9,0.8,0.7,0.86,0.87,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤完整明确，可执行性强。充分考虑了伤员救治、秩序维护和事故调查。对高风险的踩踏事件有提及但具体措施可更细化。方案引用相关法规，符合应急处理预案要求。,,0.8,0.0,0,0,0,0,1,方案整体较为完整，考虑了事故处理、伤员救治、交通管制、现场清理、赔偿和安全指导等多个方面，符合农村集市货车冲撞事故的应急处理流程。方案步骤清晰，资源需求明确，并引用了相关法律法规。但方案在踩踏风险控制方面略显不足，且对集市安全管理方面的指导较为笼统。
R20260412103344,2026-04-12T10:33:44,S049,G5,dual,multi_with_review,1,1,gemma-3-27b-it,110325,0,0,0,1,0.85,0.9,0.9,0.8,0.885,0.87,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤具体完整，符合法规和预案，联动处置清晰。在夜间无照明、匝道弯道环境下，安全措施（如警示设置、二次事故预防）虽有提及但控制力度不足，未专门提及对事故车辆进行漏油、起火等隐患排查。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，基本符合应急处理流程和相关法规。但在安全方面，对二次事故的预防力度略显不足，且未明确提及对事故车辆的进一步安全处理。方案符合相关法律法规和应急预案，但缺乏对主线长时间滞留的更细致的缓解措施。
R20260412103344,2026-04-12T10:33:44,S050,G5,dual,multi_with_review,1,1,gemma-3-27b-it,94663,0,0,0,1,0.85,0.75,0.9,0.8,0.815,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤清晰可执行，覆盖管制、疏导、拖移、事后处置等关键环节，符合法规。主要风险在于紧急手动挪车操作的安全细节不明确，可能产生次生风险。对火灾扑救的直接支持仅体现在疏通通道。,,0.9,0.0,0,0,0,0,2,方案整体可执行性较强，符合法规要求，但安全方面存在一定风险，例如手动挪动车辆可能造成二次伤害。方案针对窄巷堵塞问题，采取了交通管制、牵引移位、绕行引导等措施，并考虑了后续的秩序恢复和处罚，较为全面。但方案对火灾本身的处置关注不足，侧重于道路疏通。
R20260412103344,2026-04-12T10:33:44,S051,G5,dual,multi_with_review,1,1,gemma-3-27b-it,101142,0,0,0,1,0.9,0.95,0.9,0.8,0.89,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤完整、分工明确，可执行性强。安全方面考虑了风险评估与警戒设置，但对持续落石环境下的具体救援安全保障措施表述可更细致。方案整体符合相关法律法规和应急预案。,,0.9,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为合理，资源需求明确。但方案在风险评估和通讯保障方面仍有提升空间，且未明确救援队伍的安全保障措施。
R20260412103344,2026-04-12T10:33:44,S052,G5,dual,multi_with_review,1,1,gemma-3-27b-it,102459,0,0,0,1,0.85,0.9,0.8,0.75,0.865,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.9,0.9,0.9,方案步骤清晰完整，覆盖启动响应、现场处置、人员救援、疏散安置、恢复交通等关键环节，可操作性强。风险控制全面，涵盖堵漏、监测、防护和疏散。方案符合相关法律法规及应急预案要求。,,0.8,0.0,0,0,0,0,2,方案整体较为完整，考虑了泄漏控制、人员救援、周边疏散等关键环节，并明确了资源需求和法律依据。可执行性较强，安全措施到位，符合相关法规要求。但方案在细节上仍有提升空间，例如对不同浓度氨气泄漏情况下的疏散策略、应急物资的具体使用规范等。
R20260412103344,2026-04-12T10:33:44,S053,G5,dual,multi_with_review,1,1,gemma-3-27b-it,121364,0,0,0,1,0.9,0.9,1.0,0.7,0.89,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.9,0.95,0.9,方案步骤清晰具体，职责明确，符合法规预案。对伤员处理、现场保护、交通疏导和清理均有安排，风险控制充分，可执行性较高。,,1.0,0.0,0,0,0,0,1,方案整体清晰、可执行，基本覆盖了事故处理的必要步骤，并考虑了安全和合规性。但方案在疏导方面略显不足，且未明确事故责任的进一步调查流程。方案与案例库中的案例相关性较高，具有一定的参考价值。
R20260412103344,2026-04-12T10:33:44,S054,G5,dual,multi_with_review,1,1,gemma-3-27b-it,127680,0,0,0,1,0.85,0.9,0.9,0.7,0.825,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤完整可执行，并引用了相关法规依据。但在高风险控制方面，对水流、桥体断裂的应对措施不够具体，存在安全细节不足的问题。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了人员搜救、现场封闭、结构评估、交通疏导和事故调查等关键环节。符合相关法律法规和应急预案要求。但方案在安全风险控制方面略有不足，例如对桥体断裂的应对措施不够具体，以及对河道水流影响的评估不足。部分动作可以更精细化。
R20260412103344,2026-04-12T10:33:44,S055,G5,dual,multi_with_review,1,1,gemma-3-27b-it,93072,0,0,0,1,0.85,0.75,0.9,0.7,0.835,0.8,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.95,0.87,方案步骤清晰完整，基本可执行。涵盖了救援、现场控制、交通疏导和机场运营联动，安全措施考虑较全面，但二次事故预防的具体方案可更详细。方案内容符合相关法规和应急预案要求。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了事故处理的基本流程，并考虑了机场运营的影响。但在安全方面，对二次事故的预防措施略显不足，且疏导方案缺乏具体细节。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S056,G5,dual,multi_with_review,1,1,gemma-3-27b-it,88524,0,0,0,1,0.85,0.8,0.9,0.7,0.81,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤具体，职责明确，符合预案。但救援与边坡加固同步进行时安全风险控制不足，未明确现场初期安全警戒和次生灾害预防措施，存在改进空间。,,0.9,0.0,0,0,0,0,1,方案整体可执行性较强，符合相关法律法规，并考虑了现场安全风险。但安全方面仍有提升空间，例如对次生事故的预防措施不够明确。方案步骤较为合理，但部分细节需要进一步完善。
R20260412103344,2026-04-12T10:33:44,S057,G5,dual,multi_with_review,1,1,gemma-3-27b-it,87390,0,0,0,1,0.85,0.9,0.9,0.7,0.85,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤清晰完整，职责明确，符合法规预案要求。但对夜间驱赶受惊牧群的具体安全措施和控制力度描述不足，存在潜在风险，整体可执行性较好。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了人员救助、二次事故防范和交通恢复等关键环节。符合相关法律法规和应急预案要求。但在安全方面，对牛群的控制和驱赶力度描述不足，存在潜在风险。方案可执行性较强，但缺乏对资源调配的细节描述。
R20260412103344,2026-04-12T10:33:44,S058,G5,dual,multi_with_review,1,1,gemma-3-27b-it,102307,0,0,0,1,0.85,0.9,0.9,0.7,0.825,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤具体，职责明确，但应对电池爆炸风险的直接控制措施（如持续冷却、防爆措施）不足。全面引用了相关法律法规，交通疏导与联动处置逻辑清晰。,,0.9,0.0,0,0,0,0,1,方案整体较为清晰，步骤合理，考虑了消防、疏散、环境监测、交通管制、技术勘查和道路修复等关键环节，并引用了相关法律法规。但在安全方面，对电池热失控的潜在风险评估略有不足，且疏散方案细节不够具体。方案符合交通应急预案的基本要求。
R20260412103344,2026-04-12T10:33:44,S059,G5,dual,multi_with_review,1,1,gemma-3-27b-it,123645,0,0,0,1,0.85,0.95,0.9,0.7,0.86,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,0.9,0.87,方案步骤清晰具体、符合应急预案框架，救援、管制、评估、调查环节完整。人员转移和安全防护措施到位，引用法规完备。建议中关于实时监测与调整方案稍显笼统，但整体可执行性高、风险控制得当、合规性强。,,0.9,0.0,0,0,0,0,1,方案整体清晰、可执行，并充分考虑了人员安全和合规性要求。步骤合理，资源配置较为全面。但方案在河水水位监测频率上可以更精细化，且缺乏对驾驶员行为的直接约束措施。
R20260412103344,2026-04-12T10:33:44,S060,G5,dual,multi_with_review,1,1,gemma-3-27b-it,80192,0,0,0,1,0.85,0.8,0.9,0.7,0.88,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.95,0.9,0.95,0.93,方案步骤明确、完整且职责清晰，无口号式表述。充分应对起火及爆炸风险，但疏散及清点环节可由服务区独立执行，不必等待消防指挥。方案符合相关法律及应急预案要求。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，符合应急处理的基本逻辑，并考虑了爆炸风险。但安全方面略有不足，疏散方案需更细化，且未明确针对油罐车驾驶员的救助措施。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S061,G5,dual,multi_with_review,1,1,gemma-3-27b-it,110775,0,0,0,1,0.9,0.8,0.9,0.7,0.84,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.7,0.95,0.83,方案步骤清晰完整，可执行性强，且遵循法规。但对现场救援（如重伤员解救、公交乘客疏散）和BRT运营中断的具体应对风险控制描述不足，存在提升空间。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了事故处理的主要环节，并引用了相关法律法规。但在安全方面，对现场风险评估和控制略有不足，且缺少对BRT运营恢复的详细时间规划。方案可执行性较强，但仍有提升空间。
R20260412103344,2026-04-12T10:33:44,S062,G5,dual,multi_with_review,1,1,gemma-3-27b-it,104022,0,0,0,1,0.85,0.9,0.8,0.7,0.89,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤清晰、职责明确，可执行性强。已充分关注灭火与森林防火，但对货车货物类型及可能产生的次生污染风险（如化学品燃烧）未提及，稍有不足。方案完全符合相关法律法规和应急流程。,,0.8,0.0,0,0,0,0,1,方案基本合理，覆盖了主要应急处置环节，并考虑了森林火灾风险。但缺乏对重型挂车货物性质的评估，可能影响灭火策略和后续处理。方案整体可执行性较强，安全措施到位，符合相关法规要求。
R20260412103344,2026-04-12T10:33:44,S063,G5,dual,multi_with_review,1,1,gemma-3-27b-it,101263,0,0,0,1,0.85,0.9,0.8,0.75,0.815,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤具体，多部门职责明确，可执行性强。但学生横穿马路等安全风险控制措施不够细致，应急医疗现场待命对轻事故而言必要性不足。整体符合法规预案要求。,,0.8,0.0,0,0,1,0,2,方案整体清晰，步骤合理，覆盖了事件的主要方面，并考虑了学生安全。但安全措施略显不足，且疏导方案缺乏细节。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S064,G5,dual,multi_with_review,1,1,gemma-3-27b-it,94946,0,0,0,1,0.85,0.9,0.8,0.7,0.82,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.75,0.9,0.82,方案步骤完整，职责分工明确，具备较好的可执行性和法规符合性。但对箱梁结构性风险的应急处置措施描述不足，对滞留车辆的疏散和现场环境风险（如燃烧产物）控制方面考虑不够具体。,,0.8,0.0,0,0,0,0,1,方案整体较为完整，考虑了应急响应、交通管制、灭火救援、结构评估、修复验收等关键环节，并明确了资源需求和法律依据。但方案在细节上仍有提升空间，例如对箱梁受损的风险评估和应对措施不够具体，对滞留人员的心理疏导未提及。方案符合相关法规和预案要求，可执行性较强，安全性较高。
R20260412103344,2026-04-12T10:33:44,S065,G5,dual,multi_with_review,1,1,gemma-3-27b-it,80458,0,0,0,1,0.9,0.85,0.9,0.7,0.85,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤完整、责任明确，符合相关法规。但疏散范围界定不明，且电力部门进入现场进行带电检测前确保安全的步骤描述不够具体，可能产生新风险。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了事故的主要风险点，并参考了相关法律法规。但在安全方面，对触电风险的控制略显不足，疏散范围的界定不够明确。方案在合规性方面表现良好，符合相关应急预案的要求。
R20260412103344,2026-04-12T10:33:44,S066,G5,dual,multi_with_review,1,1,gemma-3-27b-it,114161,0,0,0,1,0.85,0.9,0.8,0.75,0.83,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.75,0.9,0.83,方案步骤明确、完整，覆盖主要处置环节，可执行性强。但风险控制方面，对刹车失灵车辆、现场次生灾害及海关监管漏洞等具体安全风险的控制措施不够深入和具体。方案依据相关法规制定，整体合规。,,0.8,0.0,0,0,1,0,1,方案整体清晰，步骤合理，覆盖了事故处置和恢复的关键环节，并引用了相关法律法规。但在安全风险评估和次生灾害预防方面略有不足，且对海关监管漏洞的修复措施不够具体。方案可执行性较强，但仍需在细节上进行完善。
R20260412103344,2026-04-12T10:33:44,S067,G5,dual,multi_with_review,1,1,gemma-3-27b-it,110903,0,0,0,1,0.85,0.75,0.8,0.7,0.865,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.95,0.75,0.9,0.85,方案步骤清晰、连贯、完整，可执行性高。安全方面缺少对自动驾驶测试车辆的特殊风险（如系统断电、数据锁定、车辆二次失控）的直接控制措施。方案遵循了法律法规和应急预案的基本框架。,,0.8,0.0,0,0,1,0,2,方案基本覆盖了事故处理的必要步骤，考虑到了伤员救治、现场安全、事故调查、交通恢复和舆情应对。但安全方面略有不足，未明确针对自动驾驶车辆的特殊安全风险进行处理。合规性较高，引用了相关法律法规。方案整体可执行性较强，但部分细节需要进一步完善。
R20260412103344,2026-04-12T10:33:44,S068,G5,dual,multi_with_review,1,1,gemma-3-27b-it,102783,0,0,0,1,0.85,0.8,0.9,0.7,0.84,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.6,0.9,0.85,方案步骤清晰可执行，但救援优先顺序不突出，打捞与搜救同步可能影响效率；人员救援细节和防二次伤害措施不足，如潜水员安全、车辆固定、污染控制等；引用了相关法律法规，合规性较好。,,0.9,0.0,0,0,0,0,1,方案整体可执行性较强，符合相关法规，并考虑了人员搜救、车辆打捞和道路恢复等关键环节。但在安全方面，对二次伤害的预防措施描述不足，且对营地排水系统检查的必要性略显不足。方案在合规性方面覆盖了相关法律法规和应急预案，但缺乏对具体执行标准的引用。
R20260412103344,2026-04-12T10:33:44,S069,G5,dual,multi_with_review,1,1,gemma-3-27b-it,136558,0,0,0,1,0.9,0.8,0.9,0.8,0.835,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.75,0.9,0.82,方案步骤清晰完整，响应级别与部门职责明确。对踩踏风险有控制，但对选手恐慌的心理干预措施不足。方案整体符合法规与应急预案。,,0.9,0.0,0,0,0,0,2,方案整体可执行性较强，步骤清晰，覆盖了事故处置的主要环节，并考虑了次生风险。但在安全方面，对选手恐慌的干预措施不足，且绕行分流方案的细节需要进一步明确。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S070,G5,dual,multi_with_review,1,1,gemma-3-27b-it,89083,0,0,0,1,0.75,0.85,0.7,0.6,0.84,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.75,0.95,0.85,方案步骤清晰、可执行，符合法规要求。但针对水下8米、流速快的复杂救援环境，方案在风险控制（如精确评估、专业救援队伍分工）方面略显不足，可能产生新的安全风险。,,0.7,0.0,0,0,1,0,1,方案基本合理，覆盖了应急响应、救援、风险控制和交通恢复的关键环节。但对桥梁坍塌的风险评估和控制力度略显不足，且缺乏对河道环境的详细评估。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S071,G5,dual,multi_with_review,1,1,gemma-3-27b-it,97855,0,0,0,1,0.75,0.8,0.8,0.6,0.825,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,步骤清晰完整，可执行性强；安全方面考虑了爆炸风险、救援和结构加固，但对矿区内部疏散和泄露物处置细节不足；合规性高，参考了多部相关法规。,,0.8,0.0,0,0,1,0,1,方案整体清晰，步骤合理，符合应急响应流程，并考虑了爆炸风险和人员救助。但安全方面略有不足，缺少对矿区内部其他车辆和人员的疏散方案，以及对事故原因的初步分析。合规性较高，引用了相关法律法规。
R20260412103344,2026-04-12T10:33:44,S072,G5,dual,multi_with_review,1,1,gemma-3-27b-it,104719,0,0,0,1,0.9,0.95,0.9,0.7,0.83,0.86,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤具体、分工明确，可执行性较强。涉及乘客安抚、安全检查与原因调查，风险控制较全面，但未明确航班调度和备降后乘客安置等次级风险。方案步骤与法律依据相符。,,0.9,0.0,0,0,0,0,1,方案整体清晰、可执行，并充分考虑了客机安全和机场恢复运行的紧迫性。步骤合理，资源需求明确，并引用了相关法律法规。但方案在细节上仍有提升空间，例如对航班延误的后续处理和乘客安置方面可以更具体。
R20260412103344,2026-04-12T10:33:44,S073,G5,dual,multi_with_review,1,1,gemma-3-27b-it,89701,0,0,0,1,0.85,0.75,0.8,0.7,0.865,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤清晰完整，职责分工明确，可执行性强。对人员救援、道路清障、电池风险处置均有关注，但在早高峰大规模交通疏导方面具体措施可更细化。符合相关法律法规及应急预案要求。,,0.8,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了事故处理的主要环节，并考虑了法律法规依据。但在安全方面，对电池处理的风险描述不足，且疏导方案缺乏细节。方案符合交通应急预案要求，可执行性较强。
R20260412103344,2026-04-12T10:33:44,S074,G5,dual,multi_with_review,1,1,gemma-3-27b-it,91144,0,0,0,1,0.9,0.95,0.9,0.8,0.875,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤具体完整，可执行性强。覆盖了伤员救治、现场警戒、交通疏导、情绪安抚和事故调查等关键环节，符合法规预案。但情绪安抚的具体措施（如与村委会合作）可更详细，且对丧葬群众潜在冲突的直接干预方案稍显不足。,,0.9,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑到了现场安全和后续处理。符合相关法律法规和应急预案要求。但方案在情绪安抚方面可以更具体，且疏导方案略显简单。
R20260412155542,2026-04-12T15:55:42,S075,G5,dual,multi_with_review,1,1,gemma-3-27b-it,93417,0,0,0,1,0.85,0.75,0.8,0.7,0.82,0.84,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤清晰完整，符合法规预案。但对农机车队撤离中的二次事故风险及如何解决10公里拥堵的具体措施考虑不足，安全细节有待加强。,,0.8,0.0,0,0,0,0,1,方案整体清晰，步骤合理，基本覆盖了事故处理的必要环节，并考虑了农机车队的特殊性。但在安全方面，对农机车队撤离过程的潜在风险考虑不足，疏导方案缺乏细节。方案符合相关法规和预案要求。
R20260412155542,2026-04-12T15:55:42,S076,G5,dual,multi_with_review,1,1,gemma-3-27b-it,89441,0,0,0,1,0.9,0.95,0.9,0.8,0.89,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.9,0.95,0.9,方案步骤清晰完整，覆盖管制、救援、排险、调查、恢复等关键环节，可执行性高。风险控制全面，突出二次坠落防范和伤员救援。依法依规引用相关法律，责任调查明确。,,0.9,0.0,0,0,0,0,2,方案整体较为完整，考虑了现场控制、救援、风险防范和责任调查等关键环节。步骤清晰，资源需求明确，并引用了相关法律法规。但在二次坠落风险的持续监控和消除方面，可以更加细化。方案在合规性方面表现良好，但仍需进一步确认是否符合当地的具体应急预案要求。
R20260412155542,2026-04-12T15:55:42,S077,G5,dual,multi_with_review,1,1,gemma-3-27b-it,97675,0,0,0,1,0.85,0.75,0.9,0.6,0.835,0.86,hybrid,1,1,0.5,xopdeepseekv32,0.75,0.8,0.9,0.81,方案步骤清晰完整，符合法规要求，人员救援与交通疏导措施得当。但对无人机残骸的专门处理流程（如调查、专业回收）未明确，可能遗漏管控其作为飞行器的特定风险。,,0.9,0.0,0,0,0,0,1,方案整体可执行性较强，符合法规要求，但在安全方面存在一定提升空间，例如对无人机残骸的处理未明确专业单位介入。方案步骤清晰，资源需求合理，但缺乏对拥堵持续时间预估和分流方案优化的考虑。
R20260412155542,2026-04-12T15:55:42,S078,G5,dual,multi_with_review,1,1,gemma-3-27b-it,91539,0,0,0,1,0.9,0.95,0.9,0.8,0.84,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,策略步骤明确，职责清晰，符合法规要求。但对村民情绪控制和群体纠纷预防的措施细节不足，对现场新增风险（如围观群众）的控制方案稍显笼统，整体可行性强。,,0.9,0.0,0,0,0,0,2,方案整体较为完整，考虑了现场控制、伤员救治、交通恢复和群体性事件防范等关键要素。步骤清晰，资源需求明确，并引用了相关法律法规。但方案在群体性事件的控制方面略显单薄，且未明确事故责任的划分流程。
R20260412155542,2026-04-12T15:55:42,S079,G5,dual,multi_with_review,1,1,gemma-3-27b-it,119796,0,0,0,0,0.85,0.75,0.9,0.6,0.865,0.86,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.6,0.9,0.87,方案步骤清晰完整，可执行性强，并符合应急预案要求。但安全维度存在不足，未明确剐蹭事故现场的安全隔离措施以防范二次事故风险。,,0.9,0.0,0,0,1,0,1,方案整体可执行性较强，步骤清晰，资源需求明确。但在安全方面，对剐蹭事故的后续处理略显简单，未充分考虑二次事故风险。合规性方面，方案符合国家交通应急预案的要求，但缺乏针对共享单车违规停放的具体法规依据。整体而言，方案较为合理，但仍有改进空间。；连续无效修订达到阈值(2)，停止继续修订
